3.544140431e-05,3.552643497e-05,3.561030604e-05,3.569304167e-05,3.57746685e-05,3.585521556e-05,3.593471406e-05,3.601319707e-05,3.609069924e-05,3.616725636e-05,3.624290482e-05,3.63176811e-05,3.639162109e-05,3.646475932e-05,3.653712823e-05,3.660875722e-05,3.667967182e-05,3.674989265e-05,3.681943445e-05,3.68883051e-05,3.69565046e-05,3.702402412e-05,3.709084505e-05,3.71569382e-05,3.722226304e-05,3.728676707e-05,3.735038538e-05,3.741304033e-05,3.747464144e-05,3.753508548e-05,3.759425685e-05,3.765202804e-05,3.770826051e-05,3.776280567e-05,3.781550619e-05,3.786619742e-05,3.791470918e-05,3.796086758e-05,3.800449706e-05,3.804542258e-05,3.808347188e-05,3.811847772e-05,3.815028026e-05,3.817872927e-05,3.820368632e-05,3.822502686e-05,3.824264203e-05,3.825644037e-05,3.826634923e-05,3.827231587e-05,3.827430832e-05,3.827231587e-05,3.826634923e-05,3.825644037e-05,3.824264203e-05,3.822502686e-05,3.820368632e-05,3.817872927e-05,3.815028026e-05,3.811847772e-05,3.808347188e-05,3.804542258e-05,3.800449706e-05,3.796086758e-05,3.791470918e-05,3.786619742e-05,3.781550619e-05,3.776280567e-05,3.770826051e-05,3.765202804e-05,3.759425685e-05,3.753508548e-05,3.747464144e-05,3.741304033e-05,3.735038538e-05,3.728676707e-05,3.722226304e-05,3.71569382e-05,3.709084505e-05,3.702402412e-05,3.69565046e-05,3.68883051e-05,3.681943445e-05,3.674989265e-05,3.667967182e-05,3.660875722e-05,3.653712823e-05,3.646475932e-05,3.639162109e-05,3.63176811e-05,3.624290482e-05,3.616725636e-05,3.609069924e-05,3.601319707e-05,3.593471406e-05,3.585521556e-05,3.57746685e-05,3.569304167e-05,3.561030604e-05,3.552643497e-05
3.569318434e-05,3.577879094e-05,3.586328849e-05,3.594670727e-05,3.602908048e-05,3.611044406e-05,3.619083645e-05,3.62702983e-05,3.634887203e-05,3.642660134e-05,3.650353067e-05,3.657970447e-05,3.665516646e-05,3.672995877e-05,3.680412101e-05,3.687768922e-05,3.695069482e-05,3.702316347e-05,3.709511391e-05,3.716655677e-05,3.723749343e-05,3.730791485e-05,3.737780053e-05,3.74471175e-05,3.751581947e-05,3.758384609e-05,3.76511224e-05,3.771755849e-05,3.778304937e-05,3.784747507e-05,3.791070104e-05,3.797257878e-05,3.803294679e-05,3.809163176e-05,3.814845007e-05,3.820320953e-05,3.825571137e-05,3.830575245e-05,3.835312764e-05,3.839763236e-05,3.843906524e-05,3.847723077e-05,3.851194205e-05,3.85430234e-05,3.857031293e-05,3.859366494e-05,3.861295214e-05,3.862806753e-05,3.863892611e-05,3.864546622e-05,3.864765043e-05,3.864546622e-05,3.863892611e-05,3.862806753e-05,3.861295214e-05,3.859366494e-05,3.857031293e-05,3.85430234e-05,3.851194205e-05,3.847723077e-05,3.843906524e-05,3.839763236e-05,3.835312764e-05,3.830575245e-05,3.825571137e-05,3.820320953e-05,3.814845007e-05,3.809163176e-05,3.803294679e-05,3.797257878e-05,3.791070104e-05,3.784747507e-05,3.778304937e-05,3.771755849e-05,3.76511224e-05,3.758384609e-05,3.751581947e-05,3.74471175e-05,3.737780053e-05,3.730791485e-05,3.723749343e-05,3.716655677e-05,3.709511391e-05,3.702316347e-05,3.695069482e-05,3.687768922e-05,3.680412101e-05,3.672995877e-05,3.665516646e-05,3.657970447e-05,3.650353067e-05,3.642660134e-05,3.634887203e-05,3.62702983e-05,3.619083645e-05,3.611044406e-05,3.602908048e-05,3.594670727e-05,3.586328849e-05,3.577879094e-05
3.595713086e-05,3.604336394e-05,3.612854651e-05,3.621271589e-05,3.629591278e-05,3.637818105e-05,3.645956748e-05,3.654012136e-05,3.661989402e-05,3.66989383e-05,3.677730779e-05,3.685505613e-05,3.693223602e-05,3.700889829e-05,3.708509078e-05,3.716085713e-05,3.723623554e-05,3.731125744e-05,3.738594615e-05,3.746031548e-05,3.753436836e-05,3.760809556e-05,3.768147438e-05,3.775446753e-05,3.782702213e-05,3.78990688e-05,3.797052109e-05,3.804127504e-05,3.8111209e-05,3.818018381e-05,3.824804322e-05,3.831461466e-05,3.83797103e-05,3.84431285e-05,3.850465553e-05,3.856406758e-05,3.862113315e-05,3.867561555e-05,3.872727575e-05,3.877587532e-05,3.882117952e-05,3.886296041e-05,3.890100009e-05,3.893509368e-05,3.896505243e-05,3.89907064e-05,3.901190713e-05,3.902852983e-05,3.904047536e-05,3.904767178e-05,3.905007547e-05,3.904767178e-05,3.904047536e-05,3.902852983e-05,3.901190713e-05,3.89907064e-05,3.896505243e-05,3.893509368e-05,3.890100009e-05,3.886296041e-05,3.882117952e-05,3.877587532e-05,3.872727575e-05,3.867561555e-05,3.862113315e-05,3.856406758e-05,3.850465553e-05,3.84431285e-05,3.83797103e-05,3.831461466e-05,3.824804322e-05,3.818018381e-05,3.8111209e-05,3.804127504e-05,3.797052109e-05,3.78990688e-05,3.782702213e-05,3.775446753e-05,3.768147438e-05,3.760809556e-05,3.753436836e-05,3.746031548e-05,3.738594615e-05,3.731125744e-05,3.723623554e-05,3.716085713e-05,3.708509078e-05,3.700889829e-05,3.693223602e-05,3.685505613e-05,3.677730779e-05,3.66989383e-05,3.661989402e-05,3.654012136e-05,3.645956748e-05,3.637818105e-05,3.629591278e-05,3.621271589e-05,3.612854651e-05,3.604336394e-05
3.623428361e-05,3.632119985e-05,3.640713301e-05,3.649212848e-05,3.657623552e-05,3.665950707e-05,3.674199942e-05,3.682377175e-05,3.690488559e-05,3.698540418e-05,3.706539161e-05,3.714491197e-05,3.722402826e-05,3.730280125e-05,3.738128818e-05,3.745954136e-05,3.753760675e-05,3.761552239e-05,3.76933168e-05,3.777100744e-05,3.784859903e-05,3.79260821e-05,3.800343146e-05,3.808060489e-05,3.815754195e-05,3.8234163e-05,3.831036845e-05,3.838603826e-05,3.846103179e-05,3.853518796e-05,3.860832573e-05,3.868024502e-05,3.875072797e-05,3.881954055e-05,3.888643463e-05,3.895115032e-05,3.901341869e-05,3.907296478e-05,3.912951081e-05,3.918277968e-05,3.923249854e-05,3.927840243e-05,3.932023801e-05,3.93577671e-05,3.939077019e-05,3.941904972e-05,3.944243302e-05,3.946077499e-05,3.947396033e-05,3.948190538e-05,3.94845594e-05,3.948190538e-05,3.947396033e-05,3.946077499e-05,3.944243302e-05,3.941904972e-05,3.939077019e-05,3.93577671e-05,3.932023801e-05,3.927840243e-05,3.923249854e-05,3.918277968e-05,3.912951081e-05,3.907296478e-05,3.901341869e-05,3.895115032e-05,3.888643463e-05,3.881954055e-05,3.875072797e-05,3.868024502e-05,3.860832573e-05,3.853518796e-05,3.846103179e-05,3.838603826e-05,3.831036845e-05,3.8234163e-05,3.815754195e-05,3.808060489e-05,3.800343146e-05,3.79260821e-05,3.784859903e-05,3.777100744e-05,3.76933168e-05,3.761552239e-05,3.753760675e-05,3.745954136e-05,3.738128818e-05,3.730280125e-05,3.722402826e-05,3.714491197e-05,3.706539161e-05,3.698540418e-05,3.690488559e-05,3.682377175e-05,3.674199942e-05,3.665950707e-05,3.657623552e-05,3.649212848e-05,3.640713301e-05,3.632119985e-05
3.652575388e-05,3.66134165e-05,3.670017334e-05,3.678607895e-05,3.687119238e-05,3.695557687e-05,3.703929955e-05,3.712243085e-05,3.720504391e-05,3.728721381e-05,3.73690166e-05,3.745052829e-05,3.753182357e-05,3.761297452e-05,3.76940491e-05,3.77751095e-05,3.785621051e-05,3.793739768e-05,3.801870548e-05,3.810015549e-05,3.81817545e-05,3.826349275e-05,3.834534223e-05,3.84272551e-05,3.850916236e-05,3.859097264e-05,3.867257142e-05,3.875382038e-05,3.883455726e-05,3.891459601e-05,3.899372741e-05,3.907172007e-05,3.914832193e-05,3.922326213e-05,3.929625338e-05,3.936699473e-05,3.943517466e-05,3.950047463e-05,3.956257279e-05,3.962114804e-05,3.967588413e-05,3.972647398e-05,3.977262393e-05,3.981405786e-05,3.985052133e-05,3.988178527e-05,3.99076495e-05,3.992794579e-05,3.994254047e-05,3.995133651e-05,3.99542751e-05,3.995133651e-05,3.994254047e-05,3.992794579e-05,3.99076495e-05,3.988178527e-05,3.985052133e-05,3.981405786e-05,3.977262393e-05,3.972647398e-05,3.967588413e-05,3.962114804e-05,3.956257279e-05,3.950047463e-05,3.943517466e-05,3.936699473e-05,3.929625338e-05,3.922326213e-05,3.914832193e-05,3.907172007e-05,3.899372741e-05,3.891459601e-05,3.883455726e-05,3.875382038e-05,3.867257142e-05,3.859097264e-05,3.850916236e-05,3.84272551e-05,3.834534223e-05,3.826349275e-05,3.81817545e-05,3.810015549e-05,3.801870548e-05,3.793739768e-05,3.785621051e-05,3.77751095e-05,3.76940491e-05,3.761297452e-05,3.753182357e-05,3.745052829e-05,3.73690166e-05,3.728721381e-05,3.720504391e-05,3.712243085e-05,3.703929955e-05,3.695557687e-05,3.687119238e-05,3.678607895e-05,3.670017334e-05,3.66134165e-05
3.683272768e-05,3.692120681e-05,3.700886835e-05,3.709577724e-05,3.718200361e-05,3.726762242e-05,3.735271306e-05,3.743735874e-05,3.752164577e-05,3.760566266e-05,3.768949902e-05,3.777324436e-05,3.785698666e-05,3.794081084e-05,3.802479697e-05,3.810901849e-05,3.819354018e-05,3.827841611e-05,3.836368751e-05,3.844938064e-05,3.853550463e-05,3.86220494e-05,3.870898373e-05,3.879625344e-05,3.888377977e-05,3.897145813e-05,3.905915701e-05,3.914671739e-05,3.923395249e-05,3.932064796e-05,3.940656262e-05,3.949142958e-05,3.9574958e-05,3.965683526e-05,3.973672967e-05,3.981429371e-05,3.98891676e-05,3.996098336e-05,4.002936918e-05,4.009395404e-05,4.015437253e-05,4.021026978e-05,4.02613064e-05,4.030716329e-05,4.034754636e-05,4.038219084e-05,4.041086535e-05,4.043337543e-05,4.044956656e-05,4.04593266e-05,4.046258754e-05,4.04593266e-05,4.044956656e-05,4.043337543e-05,4.041086535e-05,4.038219084e-05,4.034754636e-05,4.030716329e-05,4.02613064e-05,4.021026978e-05,4.015437253e-05,4.009395404e-05,4.002936918e-05,3.996098336e-05,3.98891676e-05,3.981429371e-05,3.973672967e-05,3.965683526e-05,3.9574958e-05,3.949142958e-05,3.940656262e-05,3.932064796e-05,3.923395249e-05,3.914671739e-05,3.905915701e-05,3.897145813e-05,3.888377977e-05,3.879625344e-05,3.870898373e-05,3.86220494e-05,3.853550463e-05,3.844938064e-05,3.836368751e-05,3.827841611e-05,3.819354018e-05,3.810901849e-05,3.802479697e-05,3.794081084e-05,3.785698666e-05,3.777324436e-05,3.768949902e-05,3.760566266e-05,3.752164577e-05,3.743735874e-05,3.735271306e-05,3.726762242e-05,3.718200361e-05,3.709577724e-05,3.700886835e-05,3.692120681e-05
3.715646871e-05,3.724584174e-05,3.733449731e-05,3.742251213e-05,3.750996882e-05,3.759695559e-05,3.76835657e-05,3.77698968e-05,3.785605008e-05,3.794212921e-05,3.802823913e-05,3.811448463e-05,3.820096869e-05,3.82877907e-05,3.837504449e-05,3.846281616e-05,3.855118178e-05,3.864020507e-05,3.87299349e-05,3.882040281e-05,3.891162056e-05,3.900357775e-05,3.909623951e-05,3.918954449e-05,3.928340295e-05,3.937769531e-05,3.947227091e-05,3.956694734e-05,3.96615101e-05,3.975571289e-05,3.984927842e-05,3.994189969e-05,4.003324206e-05,4.012294573e-05,4.021062886e-05,4.029589131e-05,4.037831877e-05,4.045748743e-05,4.053296902e-05,4.060433614e-05,4.067116783e-05,4.073305524e-05,4.078960732e-05,4.084045641e-05,4.088526361e-05,4.092372385e-05,4.095557048e-05,4.098057941e-05,4.099857259e-05,4.100942077e-05,4.101304559e-05,4.100942077e-05,4.099857259e-05,4.098057941e-05,4.095557048e-05,4.092372385e-05,4.088526361e-05,4.084045641e-05,4.078960732e-05,4.073305524e-05,4.067116783e-05,4.060433614e-05,4.053296902e-05,4.045748743e-05,4.037831877e-05,4.029589131e-05,4.021062886e-05,4.012294573e-05,4.003324206e-05,3.994189969e-05,3.984927842e-05,3.975571289e-05,3.96615101e-05,3.956694734e-05,3.947227091e-05,3.937769531e-05,3.928340295e-05,3.918954449e-05,3.909623951e-05,3.900357775e-05,3.891162056e-05,3.882040281e-05,3.87299349e-05,3.864020507e-05,3.855118178e-05,3.846281616e-05,3.837504449e-05,3.82877907e-05,3.820096869e-05,3.811448463e-05,3.802823913e-05,3.794212921e-05,3.785605008e-05,3.77698968e-05,3.76835657e-05,3.759695559e-05,3.750996882e-05,3.742251213e-05,3.733449731e-05,3.724584174e-05
3.749832109e-05,3.758867295e-05,3.767842055e-05,3.776765382e-05,3.785646948e-05,3.794497064e-05,3.803326617e-05,3.812146998e-05,3.820969999e-05,3.829807698e-05,3.838672314e-05,3.847576042e-05,3.856530871e-05,3.865548374e-05,3.874639476e-05,3.883814213e-05,3.893081468e-05,3.902448696e-05,3.911921643e-05,3.921504059e-05,3.931197418e-05,3.941000641e-05,3.950909834e-05,3.960918052e-05,3.971015088e-05,3.981187294e-05,3.991417452e-05,4.001684685e-05,4.011964427e-05,4.022228451e-05,4.03244496e-05,4.042578746e-05,4.052591411e-05,4.062441664e-05,4.07208568e-05,4.08147752e-05,4.090569615e-05,4.099313302e-05,4.107659399e-05,4.115558819e-05,4.122963215e-05,4.129825625e-05,4.136101131e-05,4.1417475e-05,4.146725801e-05,4.151000986e-05,4.154542425e-05,4.157324373e-05,4.159326374e-05,4.160533581e-05,4.160936988e-05,4.160533581e-05,4.159326374e-05,4.157324373e-05,4.154542425e-05,4.151000986e-05,4.146725801e-05,4.1417475e-05,4.136101131e-05,4.129825625e-05,4.122963215e-05,4.115558819e-05,4.107659399e-05,4.099313302e-05,4.090569615e-05,4.08147752e-05,4.07208568e-05,4.062441664e-05,4.052591411e-05,4.042578746e-05,4.03244496e-05,4.022228451e-05,4.011964427e-05,4.001684685e-05,3.991417452e-05,3.981187294e-05,3.971015088e-05,3.960918052e-05,3.950909834e-05,3.941000641e-05,3.931197418e-05,3.921504059e-05,3.911921643e-05,3.902448696e-05,3.893081468e-05,3.883814213e-05,3.874639476e-05,3.865548374e-05,3.856530871e-05,3.847576042e-05,3.838672314e-05,3.829807698e-05,3.820969999e-05,3.812146998e-05,3.803326617e-05,3.794497064e-05,3.785646948e-05,3.776765382e-05,3.767842055e-05,3.758867295e-05
3.78597118e-05,3.795113522e-05,3.804208176e-05,3.813265621e-05,3.822297109e-05,3.831314621e-05,3.840330799e-05,3.849358853e-05,3.858412457e-05,3.867505602e-05,3.876652443e-05,3.885867104e-05,3.895163467e-05,3.904554934e-05,3.914054165e-05,3.923672796e-05,3.933421137e-05,3.94330786e-05,3.953339674e-05,3.963520998e-05,3.97385364e-05,3.984336477e-05,3.994965159e-05,4.005731834e-05,4.016624911e-05,4.02762885e-05,4.038724017e-05,4.04988658e-05,4.06108848e-05,4.072297455e-05,4.08347715e-05,4.094587297e-05,4.105583969e-05,4.11641992e-05,4.127044995e-05,4.137406616e-05,4.147450331e-05,4.15712043e-05,4.166360605e-05,4.175114655e-05,4.183327219e-05,4.190944524e-05,4.197915133e-05,4.204190681e-05,4.209726585e-05,4.214482707e-05,4.218423969e-05,4.221520885e-05,4.223750027e-05,4.225094391e-05,4.225543664e-05,4.225094391e-05,4.223750027e-05,4.221520885e-05,4.218423969e-05,4.214482707e-05,4.209726585e-05,4.204190681e-05,4.197915133e-05,4.190944524e-05,4.183327219e-05,4.175114655e-05,4.166360605e-05,4.15712043e-05,4.147450331e-05,4.137406616e-05,4.127044995e-05,4.11641992e-05,4.105583969e-05,4.094587297e-05,4.08347715e-05,4.072297455e-05,4.06108848e-05,4.04988658e-05,4.038724017e-05,4.02762885e-05,4.016624911e-05,4.005731834e-05,3.994965159e-05,3.984336477e-05,3.97385364e-05,3.963520998e-05,3.953339674e-05,3.94330786e-05,3.933421137e-05,3.923672796e-05,3.914054165e-05,3.904554934e-05,3.895163467e-05,3.885867104e-05,3.876652443e-05,3.867505602e-05,3.858412457e-05,3.849358853e-05,3.840330799e-05,3.831314621e-05,3.822297109e-05,3.813265621e-05,3.804208176e-05,3.795113522e-05
3.824215277e-05,3.833474838e-05,3.842700989e-05,3.851905864e-05,3.861102484e-05,3.870304695e-05,3.879527097e-05,3.888784938e-05,3.898093988e-05,3.907470382e-05,3.916930434e-05,3.926490423e-05,3.936166348e-05,3.945973657e-05,3.955926945e-05,3.966039634e-05,3.976323633e-05,3.98678897e-05,3.997443432e-05,4.008292187e-05,4.019337413e-05,4.030577941e-05,4.042008909e-05,4.053621457e-05,4.065402442e-05,4.077334213e-05,4.089394438e-05,4.101555985e-05,4.113786889e-05,4.126050384e-05,4.138305022e-05,4.150504881e-05,4.16259986e-05,4.174536059e-05,4.186256253e-05,4.197700445e-05,4.208806495e-05,4.21951082e-05,4.229749152e-05,4.239457342e-05,4.248572196e-05,4.257032329e-05,4.26477902e-05,4.271757058e-05,4.277915543e-05,4.283208653e-05,4.287596337e-05,4.291044933e-05,4.293527694e-05,4.295025203e-05,4.295525688e-05,4.295025203e-05,4.293527694e-05,4.291044933e-05,4.287596337e-05,4.283208653e-05,4.277915543e-05,4.271757058e-05,4.26477902e-05,4.257032329e-05,4.248572196e-05,4.239457342e-05,4.229749152e-05,4.21951082e-05,4.208806495e-05,4.197700445e-05,4.186256253e-05,4.174536059e-05,4.16259986e-05,4.150504881e-05,4.138305022e-05,4.126050384e-05,4.113786889e-05,4.101555985e-05,4.089394438e-05,4.077334213e-05,4.065402442e-05,4.053621457e-05,4.042008909e-05,4.030577941e-05,4.019337413e-05,4.008292187e-05,3.997443432e-05,3.98678897e-05,3.976323633e-05,3.966039634e-05,3.955926945e-05,3.945973657e-05,3.936166348e-05,3.926490423e-05,3.916930434e-05,3.907470382e-05,3.898093988e-05,3.888784938e-05,3.879527097e-05,3.870304695e-05,3.861102484e-05,3.851905864e-05,3.842700989e-05,3.833474838e-05
